movie_id,title,clean_title,year,genres,tags,rating_count,rating_mean,imdb_id,tmdb_id,text
60735,Shotgun Stories (2007),Shotgun Stories,2007,Drama Thriller,,1,2.5,0952682,12247,Shotgun Stories Drama Thriller
60737,Watching the Detectives (2007),Watching the Detectives,2007,Comedy Romance,,1,5.0,0472205,22100,Watching the Detectives Comedy Romance
60753,Felon (2008),Felon,2008,Crime Drama,,2,3.5,1117385,13012,Felon Crime Drama
60756,Step Brothers (2008),Step Brothers,2008,Comedy,funny|Highly quotable|will ferrell|comedy,28,3.5536,0838283,12133,Step Brothers Comedy funny Highly quotable will ferrell comedy
60760,"X-Files: I Want to Believe, The (2008)","X-Files: I Want to Believe, The",2008,Drama Mystery Sci-Fi Thriller,,4,2.875,0443701,8836,"X-Files: I Want to Believe, The Drama Mystery Sci-Fi Thriller"
60766,Man on Wire (2008),Man on Wire,2008,Documentary,,8,3.6875,1155592,14048,Man on Wire Documentary
60803,"Little Drummer Boy, The (1968)","Little Drummer Boy, The",1968,Animation Children Musical,,1,2.5,0063230,18846,"Little Drummer Boy, The Animation Children Musical"
60818,Hogfather (Terry Pratchett's Hogfather) (2006),Hogfather (Terry Pratchett's Hogfather),2006,Adventure Fantasy Thriller,,1,4.0,0765458,11910,Hogfather (Terry Pratchett's Hogfather) Adventure Fantasy Thriller
60832,Pathology (2008),Pathology,2008,Crime Horror Thriller,,1,4.0,0964539,12192,Pathology Crime Horror Thriller
60857,"Tracey Fragments, The (2007)","Tracey Fragments, The",2007,Drama,,1,3.0,0801526,16725,"Tracey Fragments, The Drama"
60885,"Zone, The (La Zona) (2007)","Zone, The (La Zona)",2007,Drama Thriller,,2,3.5,1039652,15865,"Zone, The (La Zona) Drama Thriller"
60894,"Edge of Love, The (2008)","Edge of Love, The",2008,Drama Romance War,,1,3.0,0819714,14061,"Edge of Love, The Drama Romance War"
60904,Heart of a Dog (Sobachye serdtse) (1988),Heart of a Dog (Sobachye serdtse),1988,Comedy Drama Sci-Fi,,1,4.0,0096126,43680,Heart of a Dog (Sobachye serdtse) Comedy Drama Sci-Fi
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)","Mummy: Tomb of the Dragon Emperor, The",2008,Action Adventure Fantasy Thriller,,7,2.6429,0859163,1735,"Mummy: Tomb of the Dragon Emperor, The Action Adventure Fantasy Thriller"
60941,"Midnight Meat Train, The (2008)","Midnight Meat Train, The",2008,Horror Mystery Thriller,,4,2.875,0805570,10185,"Midnight Meat Train, The Horror Mystery Thriller"
60943,Frozen River (2008),Frozen River,2008,Drama,,1,4.5,0978759,10183,Frozen River Drama
60950,Vicky Cristina Barcelona (2008),Vicky Cristina Barcelona,2008,Comedy Drama Romance,threesome,16,3.0938,0497465,5038,Vicky Cristina Barcelona Comedy Drama Romance threesome
60979,Batman: Gotham Knight (2008),Batman: Gotham Knight,2008,Action Animation Crime,,3,3.5,1117563,13851,Batman: Gotham Knight Action Animation Crime
61011,"Walker, The (2007)","Walker, The",2007,Drama Mystery,,1,2.0,0783608,13251,"Walker, The Drama Mystery"
61024,Pineapple Express (2008),Pineapple Express,2008,Action Comedy Crime,comedy|James Franco|Seth Rogen|Stoner Movie,31,3.6774,0910936,10189,Pineapple Express Action Comedy Crime comedy James Franco Seth Rogen Stoner Movie
61026,Red Cliff (Chi bi) (2008),Red Cliff (Chi bi),2008,Action Adventure Drama War,,3,4.0,0425637,12289,Red Cliff (Chi bi) Action Adventure Drama War
61071,"Sisterhood of the Traveling Pants 2, The (2008)","Sisterhood of the Traveling Pants 2, The",2008,Adventure Comedy Drama Romance,,1,2.5,1018785,10188,"Sisterhood of the Traveling Pants 2, The Adventure Comedy Drama Romance"
61073,Hell Ride (2008),Hell Ride,2008,Action Drama Thriller,,1,2.0,0411475,13300,Hell Ride Action Drama Thriller
61123,High School Musical 2 (2007),High School Musical 2,2007,Comedy Drama Musical Romance,,1,2.0,0810900,13649,High School Musical 2 Comedy Drama Musical Romance
61132,Tropic Thunder (2008),Tropic Thunder,2008,Action Adventure Comedy War,,33,3.5,0942385,7446,Tropic Thunder Action Adventure Comedy War
61160,Star Wars: The Clone Wars (2008),Star Wars: The Clone Wars,2008,Action Adventure Animation Sci-Fi,,7,2.3571,1185834,12180,Star Wars: The Clone Wars Action Adventure Animation Sci-Fi
61167,Henry Poole is Here (2008),Henry Poole is Here,2008,Drama Mystery,,1,4.0,1029120,13107,Henry Poole is Here Drama Mystery
61210,Mutant Chronicles (2008),Mutant Chronicles,2008,Action Adventure Sci-Fi,,1,3.5,0490181,13256,Mutant Chronicles Action Adventure Sci-Fi
61236,Waltz with Bashir (Vals im Bashir) (2008),Waltz with Bashir (Vals im Bashir),2008,Animation Documentary Drama War,,5,3.0,1185616,8885,Waltz with Bashir (Vals im Bashir) Animation Documentary Drama War
61240,Let the Right One In (Låt den rätte komma in) (2008),Let the Right One In (Låt den rätte komma in),2008,Drama Fantasy Horror Romance,,17,3.9118,1139797,13310,Let the Right One In (Låt den rätte komma in) Drama Fantasy Horror Romance
61246,Hamlet 2 (2008),Hamlet 2,2008,Comedy,,1,2.0,1104733,12621,Hamlet 2 Comedy
61248,Death Race (2008),Death Race,2008,Action Adventure Sci-Fi Thriller,,9,3.2222,0452608,10483,Death Race Action Adventure Sci-Fi Thriller
61250,"House Bunny, The (2008)","House Bunny, The",2008,Comedy,,10,2.5,0852713,12620,"House Bunny, The Comedy"
61255,"Rocker, The (2008)","Rocker, The",2008,Comedy,,2,2.75,1031969,10186,"Rocker, The Comedy"
61257,I.O.U.S.A. (a.k.a. IOUSA) (2008),I.O.U.S.A. (a.k.a. IOUSA),2008,Documentary,,1,4.0,0963807,15320,I.O.U.S.A. (a.k.a. IOUSA) Documentary
61262,Mirrors (2008),Mirrors,2008,Horror Mystery Thriller,,1,1.5,0790686,13515,Mirrors Horror Mystery Thriller
61289,Sukiyaki Western Django (2008),Sukiyaki Western Django,2008,Action Western,,3,3.3333,0906665,13637,Sukiyaki Western Django Action Western
61319,Somers Town (2008),Somers Town,2008,Drama,,1,3.5,1172206,14298,Somers Town Drama
61323,Burn After Reading (2008),Burn After Reading,2008,Comedy Crime Drama,dark comedy|Brad Pitt|Coen Bros|Coen Brothers|espionage|George Clooney|John Malkovich|satire|twists & turns|weird,39,3.4872,0887883,4944,Burn After Reading Comedy Crime Drama dark comedy Brad Pitt Coen Bros Coen Brothers espionage George Clooney John Malkovich satire twists & turns weird
61348,Disaster Movie (2008),Disaster Movie,2008,Comedy,,3,0.8333,1213644,13805,Disaster Movie Comedy
61350,Babylon A.D. (2008),Babylon A.D.,2008,Action Adventure Sci-Fi Thriller,,3,2.3333,0364970,9381,Babylon A.D. Action Adventure Sci-Fi Thriller
61352,Traitor (2008),Traitor,2008,Crime Drama Thriller,,4,3.375,0988047,13291,Traitor Crime Drama Thriller
61394,"Onion Movie, The (2008)","Onion Movie, The",2008,Comedy,,1,4.0,0392878,14771,"Onion Movie, The Comedy"
61401,"Spirit, The (2008)","Spirit, The",2008,Action Comedy Fantasy Thriller,,2,2.5,0831887,8285,"Spirit, The Action Comedy Fantasy Thriller"
61406,John Adams (2008),John Adams,2008,Drama,,2,4.0,0472027,118309,John Adams Drama
61465,Bangkok Dangerous (2008),Bangkok Dangerous,2008,Action Crime Thriller,,2,3.25,0814022,13184,Bangkok Dangerous Action Crime Thriller
61628,Sunflower (Xiang ri kui) (2005),Sunflower (Xiang ri kui),2005,Drama,,1,2.0,0401808,38019,Sunflower (Xiang ri kui) Drama
61692,Altered (2006),Altered,2006,Horror Sci-Fi Thriller,,1,3.0,0457275,14458,Altered Horror Sci-Fi Thriller
61697,Righteous Kill (2008),Righteous Kill,2008,Crime Mystery Thriller,,1,3.0,1034331,13389,Righteous Kill Crime Mystery Thriller
61705,Lakeview Terrace (2008),Lakeview Terrace,2008,Drama Thriller,,2,3.0,0947802,13279,Lakeview Terrace Drama Thriller
61729,Ghost Town (2008),Ghost Town,2008,Comedy Fantasy Romance,,2,2.0,0995039,12797,Ghost Town Comedy Fantasy Romance
61818,"Crow, The: Wicked Prayer (2005)","Crow, The: Wicked Prayer",2005,Action Adventure Fantasy Thriller,,1,0.5,0353324,16456,"Crow, The: Wicked Prayer Action Adventure Fantasy Thriller"
61986,Appaloosa (2008),Appaloosa,2008,Western,,1,3.0,0800308,12690,Appaloosa Western
62008,Dead Fury (2008),Dead Fury,2008,Action Animation Comedy Horror,,1,3.0,1282036,37776,Dead Fury Action Animation Comedy Horror
62081,Eagle Eye (2008),Eagle Eye,2008,Action Crime Thriller IMAX,,8,3.0625,1059786,13027,Eagle Eye Action Crime Thriller IMAX
62113,How to Lose Friends & Alienate People (2008),How to Lose Friends & Alienate People,2008,Comedy,,6,2.8333,0455538,13092,How to Lose Friends & Alienate People Comedy
62155,Nick and Norah's Infinite Playlist (2008),Nick and Norah's Infinite Playlist,2008,Comedy Drama Romance,,10,3.35,0981227,12182,Nick and Norah's Infinite Playlist Comedy Drama Romance
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)","Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto)",1954,Drama,,1,4.5,0047682,46492,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) Drama"
62250,Gomorrah (Gomorra) (2008),Gomorrah (Gomorra),2008,Crime Drama,,5,3.7,0929425,8882,Gomorrah (Gomorra) Crime Drama
62293,"Duchess, The (2008)","Duchess, The",2008,Drama Romance,,4,3.5,0864761,12783,"Duchess, The Drama Romance"
62299,Alone in the Dark II (2008),Alone in the Dark II,2008,Action Horror,,1,3.5,0913951,12683,Alone in the Dark II Action Horror
62336,FLCL (2000),FLCL,2000,Animation Comedy Fantasy Sci-Fi,2D animation|cult film|stylish|surreal,9,4.2778,0279077,225130,FLCL Animation Comedy Fantasy Sci-Fi 2D animation cult film stylish surreal
62344,Rachel Getting Married (2008),Rachel Getting Married,2008,Drama Romance,,2,2.75,1084950,14976,Rachel Getting Married Drama Romance
62374,Body of Lies (2008),Body of Lies,2008,Action Drama Thriller,,11,3.7727,0758774,12113,Body of Lies Action Drama Thriller
62376,City of Ember (2008),City of Ember,2008,Adventure Children Sci-Fi,,3,2.8333,0970411,13600,City of Ember Adventure Children Sci-Fi
62383,"20,000 Leagues Under the Sea (1916)","20,000 Leagues Under the Sea",1916,Action Adventure Sci-Fi,,2,3.75,0006333,30266,"20,000 Leagues Under the Sea Action Adventure Sci-Fi"
62394,Max Payne (2008),Max Payne,2008,Action Crime Drama Thriller,,3,2.1667,0467197,13051,Max Payne Action Crime Drama Thriller
62434,Zack and Miri Make a Porno (2008),Zack and Miri Make a Porno,2008,Comedy Drama Romance,Seth Rogen|Sexual Humor,21,3.5238,1007028,10358,Zack and Miri Make a Porno Comedy Drama Romance Seth Rogen Sexual Humor
62437,W. (2008),W.,2008,Drama,,1,2.5,1175491,10523,W. Drama
62439,My Best Friend's Girl (2008),My Best Friend's Girl,2008,Comedy Romance,,3,4.0,1046163,13596,My Best Friend's Girl Comedy Romance
62511,"Synecdoche, New York (2008)","Synecdoche, New York",2008,Comedy Drama,,4,3.125,0383028,4960,"Synecdoche, New York Comedy Drama"
62553,"Secret Life of Bees, The (2008)","Secret Life of Bees, The",2008,Drama,,1,4.0,0416212,12837,"Secret Life of Bees, The Drama"
62586,"American Carol, An (2008)","American Carol, An",2008,Comedy Fantasy,,1,2.0,1190617,13948,"American Carol, An Comedy Fantasy"
62644,"Wave, The (Welle, Die) (2008)","Wave, The (Welle, Die)",2008,Drama,,7,3.5714,1063669,7735,"Wave, The (Welle, Die) Drama"
62662,Tokyo-Ga (1985),Tokyo-Ga,1985,Documentary,,1,3.0,0090182,76406,Tokyo-Ga Documentary
62718,"Angus, Thongs and Perfect Snogging (2008)","Angus, Thongs and Perfect Snogging",2008,Comedy Romance,,1,2.5,0963743,12689,"Angus, Thongs and Perfect Snogging Comedy Romance"
62792,Pride and Glory (2008),Pride and Glory,2008,Crime Drama,,2,3.0,0482572,13150,Pride and Glory Crime Drama
62799,"Express, The (2008)","Express, The",2008,Drama,,1,3.0,0469903,14325,"Express, The Drama"
62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),Babylon 5: The Legend of the Rangers: To Live and Die in Starlight,2002,Sci-Fi,,1,4.0,0280453,16068,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight Sci-Fi
62836,Babylon 5: The Lost Tales - Voices in the Dark (2007),Babylon 5: The Lost Tales - Voices in the Dark,2007,Sci-Fi,,1,4.0,0871427,15289,Babylon 5: The Lost Tales - Voices in the Dark Sci-Fi
62849,RocknRolla (2008),RocknRolla,2008,Action Crime,,13,3.7692,1032755,13809,RocknRolla Action Crime
62956,Futurama: Bender's Game (2008),Futurama: Bender's Game,2008,Action Adventure Animation Comedy Fantasy Sci-Fi,,9,3.4444,1054486,13253,Futurama: Bender's Game Action Adventure Animation Comedy Fantasy Sci-Fi
62970,Tin Man (2007),Tin Man,2007,Adventure Fantasy Sci-Fi,,2,2.25,0910812,114796,Tin Man Adventure Fantasy Sci-Fi
62999,Madagascar: Escape 2 Africa (2008),Madagascar: Escape 2 Africa,2008,Action Adventure Animation Children Comedy IMAX,,13,3.6923,0479952,10527,Madagascar: Escape 2 Africa Action Adventure Animation Children Comedy IMAX
63033,Blindness (2008),Blindness,2008,Drama Mystery Romance Thriller,,1,3.5,0861689,8338,Blindness Drama Mystery Romance Thriller
63062,Changeling (2008),Changeling,2008,Crime Drama Mystery,emotional,8,3.4375,0824747,3580,Changeling Crime Drama Mystery emotional
63072,"Road, The (2009)","Road, The",2009,Adventure Drama Thriller,,9,3.8889,0898367,20766,"Road, The Adventure Drama Thriller"
63082,Slumdog Millionaire (2008),Slumdog Millionaire,2008,Crime Drama Romance,,71,3.8099,1010048,12405,Slumdog Millionaire Crime Drama Romance
63113,Quantum of Solace (2008),Quantum of Solace,2008,Action Adventure Thriller,,35,3.4571,0830515,10764,Quantum of Solace Action Adventure Thriller
63131,Role Models (2008),Role Models,2008,Comedy,,20,3.625,0430922,15373,Role Models Comedy
63179,Tokyo! (2008),Tokyo!,2008,Drama,,1,3.5,0976060,8938,Tokyo! Drama
63222,JCVD (2008),JCVD,2008,Action Drama Thriller,,2,3.25,1130988,13672,JCVD Action Drama Thriller
63239,Cinderella (1997),Cinderella,1997,Children Fantasy Musical Romance,,1,3.0,0128996,42884,Cinderella Children Fantasy Musical Romance
63276,Crows Zero (Kurôzu zero) (2007),Crows Zero (Kurôzu zero),2007,Action,,2,4.0,1016290,14943,Crows Zero (Kurôzu zero) Action
63312,Krabat (2008),Krabat,2008,Drama Fantasy,,1,2.0,0772181,4627,Krabat Drama Fantasy
63393,Camp Rock (2008),Camp Rock,2008,Comedy Musical Romance,,1,1.0,1055366,13655,Camp Rock Comedy Musical Romance
63433,Farscape: The Peacekeeper Wars (2004),Farscape: The Peacekeeper Wars,2004,Action Adventure Sci-Fi,,4,3.5,0387736,13905,Farscape: The Peacekeeper Wars Action Adventure Sci-Fi
63436,Saw V (2008),Saw V,2008,Crime Horror Thriller,,3,3.1667,1132626,11917,Saw V Crime Horror Thriller
63479,Sex Drive (2008),Sex Drive,2008,Comedy,,4,3.625,1135985,13523,Sex Drive Comedy
63515,The Island (2006),The Island,2006,Drama Mystery,,1,4.0,0851577,22358,The Island Drama Mystery
63540,Beverly Hills Chihuahua (2008),Beverly Hills Chihuahua,2008,Adventure Children Comedy,,4,2.125,1014775,14405,Beverly Hills Chihuahua Adventure Children Comedy
63768,Tattooed Life (Irezumi ichidai) (1965),Tattooed Life (Irezumi ichidai),1965,Crime Drama,,1,3.0,0059320,88435,Tattooed Life (Irezumi ichidai) Crime Drama
63808,"Class, The (Entre les murs) (2008)","Class, The (Entre les murs)",2008,Drama,,2,2.75,1068646,8841,"Class, The (Entre les murs) Drama"
63826,Splinter (2008),Splinter,2008,Action Horror Thriller,,1,4.0,1031280,13220,Splinter Action Horror Thriller
63853,Australia (2008),Australia,2008,Adventure Drama War Western,,5,3.2,0455824,6972,Australia Adventure Drama War Western
63859,Bolt (2008),Bolt,2008,Action Adventure Animation Children Comedy,,18,3.3889,0397892,13053,Bolt Action Adventure Animation Children Comedy
63876,Milk (2008),Milk,2008,Drama,,11,3.5455,1013753,10139,Milk Drama
63992,Twilight (2008),Twilight,2008,Drama Fantasy Romance Thriller,audience intelligence underestimated|boring|chick flick|overrated|Teen movie,22,2.4091,1099212,8966,Twilight Drama Fantasy Romance Thriller audience intelligence underestimated boring chick flick overrated Teen movie
64010,"Children, The (2008)","Children, The",2008,Horror,,1,3.5,1172571,16342,"Children, The Horror"
64030,Transporter 3 (2008),Transporter 3,2008,Action Adventure Crime Thriller,,6,2.6667,1129442,13387,Transporter 3 Action Adventure Crime Thriller
64032,Four Christmases (2008),Four Christmases,2008,Comedy,,3,2.8333,0369436,12193,Four Christmases Comedy
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)","Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",2008,Drama War,childish naivity|friendship,6,3.4167,0914798,14574,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) Drama War childish naivity friendship"
64114,Fireproof (2008),Fireproof,2008,Drama Romance,,1,1.0,1129423,14438,Fireproof Drama Romance
64116,Igor (2008),Igor,2008,Animation Comedy,,2,3.5,0465502,14248,Igor Animation Comedy
64167,Dinotopia (2002),Dinotopia,2002,Adventure Fantasy,,3,3.3333,0233044,12224,Dinotopia Adventure Fantasy
64197,Hunger (2008),Hunger,2008,Drama,,2,4.75,0986233,10360,Hunger Drama
64231,Punisher: War Zone (2008),Punisher: War Zone,2008,Action Crime Drama Thriller,,6,3.0,0450314,13056,Punisher: War Zone Action Crime Drama Thriller
64249,Shrek the Halls (2007),Shrek the Halls,2007,Adventure Animation Comedy Fantasy,,2,2.5,0897387,13394,Shrek the Halls Adventure Animation Comedy Fantasy
64278,"Pervert's Guide to Cinema, The (2006)","Pervert's Guide to Cinema, The",2006,Documentary,,1,3.5,0828154,34283,"Pervert's Guide to Cinema, The Documentary"
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Wallace and Gromit in 'A Matter of Loaf and Death',2008,Animation Comedy,,5,3.7,1118511,14447,Wallace and Gromit in 'A Matter of Loaf and Death' Animation Comedy
64497,"Day the Earth Stood Still, The (2008)","Day the Earth Stood Still, The",2008,Drama Sci-Fi Thriller IMAX,,7,2.7857,0970416,10200,"Day the Earth Stood Still, The Drama Sci-Fi Thriller IMAX"
64499,Che: Part One (2008),Che: Part One,2008,Drama War,,1,5.0,0892255,8881,Che: Part One Drama War
64501,Che: Part Two (2008),Che: Part Two,2008,Drama War,,1,5.0,0374569,8880,Che: Part Two Drama War
64575,Doubt (2008),Doubt,2008,Drama Mystery,,7,3.3571,0918927,14359,Doubt Drama Mystery
64614,Gran Torino (2008),Gran Torino,2008,Crime Drama,,46,3.9457,1205489,13223,Gran Torino Crime Drama
64620,Frost/Nixon (2008),Frost/Nixon,2008,Drama,,9,3.9444,0870111,11499,Frost/Nixon Drama
64622,"Reader, The (2008)","Reader, The",2008,Drama Romance,,7,3.2143,0976051,8055,"Reader, The Drama Romance"
64695,Sword of the Stranger (Sutorejia: Mukô hadan) (2007),Sword of the Stranger (Sutorejia: Mukô hadan),2007,Action Adventure Animation,,1,4.0,1121794,13980,Sword of the Stranger (Sutorejia: Mukô hadan) Action Adventure Animation
64716,Seven Pounds (2008),Seven Pounds,2008,Drama,,11,4.1364,0814314,11321,Seven Pounds Drama
64839,"Wrestler, The (2008)","Wrestler, The",2008,Drama,,34,3.7353,1125849,12163,"Wrestler, The Drama"
64957,"Curious Case of Benjamin Button, The (2008)","Curious Case of Benjamin Button, The",2008,Drama Fantasy Mystery Romance,,37,3.5946,0421715,4922,"Curious Case of Benjamin Button, The Drama Fantasy Mystery Romance"
64969,Yes Man (2008),Yes Man,2008,Comedy,,34,3.6176,1068680,10201,Yes Man Comedy
64983,Valkyrie (2008),Valkyrie,2008,Drama Thriller War,,11,3.4091,0985699,2253,Valkyrie Drama Thriller War
64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),5 Centimeters per Second (Byôsoku 5 senchimêtoru),2007,Animation Drama Romance,,3,3.5,0983213,38142,5 Centimeters per Second (Byôsoku 5 senchimêtoru) Animation Drama Romance
64997,War of the Worlds (2005),War of the Worlds,2005,Action Sci-Fi,,2,3.0,0449040,34812,War of the Worlds Action Sci-Fi
65037,Ben X (2007),Ben X,2007,Drama,,1,3.5,0953318,6936,Ben X Drama
65088,Bedtime Stories (2008),Bedtime Stories,2008,Adventure Children Comedy,,11,3.3636,0960731,10202,Bedtime Stories Adventure Children Comedy
65126,Choke (2008),Choke,2008,Comedy Drama,,3,3.5,1024715,13973,Choke Comedy Drama
65130,Revolutionary Road (2008),Revolutionary Road,2008,Drama Romance,,5,3.7,0959337,4148,Revolutionary Road Drama Romance
65133,Blackadder Back & Forth (1999),Blackadder Back & Forth,1999,Comedy,,2,3.5,0212579,194113,Blackadder Back & Forth Comedy
65135,Blackadder's Christmas Carol (1988),Blackadder's Christmas Carol,1988,Comedy,,1,3.0,0094754,51247,Blackadder's Christmas Carol Comedy
65188,Dear Zachary: A Letter to a Son About His Father (2008),Dear Zachary: A Letter to a Son About His Father,2008,Documentary,,4,3.875,1152758,15584,Dear Zachary: A Letter to a Son About His Father Documentary
65193,Wild Child (2008),Wild Child,2008,Drama Romance,,1,3.0,1024255,13971,Wild Child Drama Romance
65216,Defiance (2008),Defiance,2008,Drama Thriller War,,7,3.9286,1034303,13813,Defiance Drama Thriller War
65225,Zeitgeist: Addendum (2008),Zeitgeist: Addendum,2008,Documentary,,1,4.5,1332128,13180,Zeitgeist: Addendum Documentary
65230,Marley & Me (2008),Marley & Me,2008,Comedy Drama,,14,3.1429,0822832,14306,Marley & Me Comedy Drama
65261,Ponyo (Gake no ue no Ponyo) (2008),Ponyo (Gake no ue no Ponyo),2008,Adventure Animation Children Fantasy,,11,4.0,0876563,12429,Ponyo (Gake no ue no Ponyo) Adventure Animation Children Fantasy
65350,"General Died at Dawn, The (1936)","General Died at Dawn, The",1936,Adventure Crime Thriller,,1,0.5,0027664,113916,"General Died at Dawn, The Adventure Crime Thriller"
65359,Earthsea (Legend of Earthsea) (2004),Earthsea (Legend of Earthsea),2004,Adventure Drama Fantasy,,1,3.0,0407384,9795,Earthsea (Legend of Earthsea) Adventure Drama Fantasy
65514,Ip Man (2008),Ip Man,2008,Action Drama War,,10,3.95,1220719,14756,Ip Man Action Drama War
65577,"Tale of Despereaux, The (2008)","Tale of Despereaux, The",2008,Adventure Animation Children Comedy Fantasy,,1,3.0,0420238,10199,"Tale of Despereaux, The Adventure Animation Children Comedy Fantasy"
65585,Bride Wars (2009),Bride Wars,2009,Comedy Romance,,4,3.5,0901476,10521,Bride Wars Comedy Romance
65588,"Gamers, The: Dorkness Rising (2008)","Gamers, The: Dorkness Rising",2008,Action Adventure Comedy Fantasy,,1,2.5,0447166,26235,"Gamers, The: Dorkness Rising Action Adventure Comedy Fantasy"
65596,Mesrine: Killer Instinct (L'instinct de mort) (2008),Mesrine: Killer Instinct (L'instinct de mort),2008,Action Crime Drama Thriller,,1,4.0,1259014,13635,Mesrine: Killer Instinct (L'instinct de mort) Action Crime Drama Thriller
65601,My Bloody Valentine 3-D (2009),My Bloody Valentine 3-D,2009,Horror Thriller,,1,2.0,1179891,14435,My Bloody Valentine 3-D Horror Thriller
65631,Battle in Seattle (2007),Battle in Seattle,2007,Action Drama,,1,4.0,0850253,13177,Battle in Seattle Action Drama
65642,"Timecrimes (Cronocrímenes, Los) (2007)","Timecrimes (Cronocrímenes, Los)",2007,Sci-Fi Thriller,,4,4.25,0480669,14139,"Timecrimes (Cronocrímenes, Los) Sci-Fi Thriller"
65651,Fire and Ice (2008),Fire and Ice,2008,Adventure Fantasy,,1,2.0,1135493,16999,Fire and Ice Adventure Fantasy
65682,Underworld: Rise of the Lycans (2009),Underworld: Rise of the Lycans,2009,Action Fantasy Horror Thriller,,7,3.6429,0834001,12437,Underworld: Rise of the Lycans Action Fantasy Horror Thriller
65685,Inkheart (2008),Inkheart,2008,Adventure Fantasy,,5,3.5,0494238,2309,Inkheart Adventure Fantasy
65738,Revenge of the Nerds III: The Next Generation (1992),Revenge of the Nerds III: The Next Generation,1992,Comedy,,1,4.0,0105251,18543,Revenge of the Nerds III: The Next Generation Comedy
65740,Revenge of the Nerds IV: Nerds in Love (1994),Revenge of the Nerds IV: Nerds in Love,1994,Comedy Romance,,1,4.0,0110982,21029,Revenge of the Nerds IV: Nerds in Love Comedy Romance
65802,Paul Blart: Mall Cop (2009),Paul Blart: Mall Cop,2009,Action Comedy Crime,,7,2.7143,1114740,14560,Paul Blart: Mall Cop Action Comedy Crime
65810,Notorious (2009),Notorious,2009,Drama Musical,,1,3.0,0472198,14410,Notorious Drama Musical
65882,"Uninvited, The (2009)","Uninvited, The",2009,Drama Horror Mystery Thriller,,1,3.5,0815245,14254,"Uninvited, The Drama Horror Mystery Thriller"
65982,Outlander (2008),Outlander,2008,Action Adventure Sci-Fi,,3,3.3333,0462465,10529,Outlander Action Adventure Sci-Fi
66090,Eden Lake (2008),Eden Lake,2008,Horror Thriller,,1,4.0,1020530,13510,Eden Lake Horror Thriller
66097,Coraline (2009),Coraline,2009,Animation Fantasy Thriller,claymation|creepy|dark|dark fairy tale|Surreal|Tim Burton,35,3.7,0327597,14836,Coraline Animation Fantasy Thriller claymation creepy dark dark fairy tale Surreal Tim Burton
66171,Push (2009),Push,2009,Sci-Fi Thriller,,2,3.0,0465580,13455,Push Sci-Fi Thriller
66198,"International, The (2009)","International, The",2009,Drama Thriller,,2,3.0,0963178,4959,"International, The Drama Thriller"
66203,He's Just Not That Into You (2009),He's Just Not That Into You,2009,Comedy Drama Romance,,11,2.8182,1001508,10184,He's Just Not That Into You Comedy Drama Romance
66240,Dead Like Me: Life After Death (2009),Dead Like Me: Life After Death,2009,Comedy Fantasy,,1,3.5,1079444,14849,Dead Like Me: Life After Death Comedy Fantasy
66297,Futurama: Into the Wild Green Yonder (2009),Futurama: Into the Wild Green Yonder,2009,Action Animation Comedy Sci-Fi,,6,3.5,1054487,15060,Futurama: Into the Wild Green Yonder Action Animation Comedy Sci-Fi
66310,Frontière(s) (2007),Frontière(s),2007,Drama Horror Thriller,,1,3.5,0814685,13492,Frontière(s) Drama Horror Thriller
66320,"11th Hour, The (2007)","11th Hour, The",2007,Documentary,,1,4.0,0492931,4832,"11th Hour, The Documentary"
66335,Afro Samurai: Resurrection (2009),Afro Samurai: Resurrection,2009,Animation,,1,2.5,1265998,14711,Afro Samurai: Resurrection Animation
66371,Departures (Okuribito) (2008),Departures (Okuribito),2008,Drama,,5,4.1,1069238,16804,Departures (Okuribito) Drama
66427,My Name Is Bruce (2007),My Name Is Bruce,2007,Comedy Horror,,1,3.0,0489235,1961,My Name Is Bruce Comedy Horror
66509,Funny People (2009),Funny People,2009,Comedy Drama,,5,3.5,1201167,20829,Funny People Comedy Drama
66511,Berlin Calling (2008),Berlin Calling,2008,Comedy Drama,,2,4.25,1213019,30508,Berlin Calling Comedy Drama
66544,Nuremberg (2000),Nuremberg,2000,Drama War,,1,4.0,0208629,18884,Nuremberg Drama War
66665,Away We Go (2009),Away We Go,2009,Comedy Drama Romance,,4,3.5,1176740,19255,Away We Go Comedy Drama Romance
66744,"Divo, Il (2008)","Divo, Il",2008,Drama,,2,4.0,1023490,8832,"Divo, Il Drama"
66783,Friday the 13th (2009),Friday the 13th,2009,Horror,,2,3.0,0758746,13207,Friday the 13th Horror
